"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","GeneRatio_a","BgRatio_a"
"GO:0001976","GO:0001976","nervous system process involved in regulation of systemic arterial blood pressure","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"ASIC2/CALCA/TNNI3/MANF/P2RX2",5,5,13
"GO:0002327","GO:0002327","immature B cell differentiation","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"TNFSF13B/SYVN1/IRF2BP2/IGHM/PRKDC",5,5,13
"GO:0008063","GO:0008063","Toll signaling pathway","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"NLRP12/MYD88/IRAK1/SIGIRR/PALM3",5,5,13
"GO:0009078","GO:0009078","pyruvate family amino acid metabolic process","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"BCAT1/ILVBL/BCAT2/AGXT2/MCCC2",5,5,13
"GO:0010642","GO:0010642","negative regulation of platelet-derived growth factor receptor signaling pathway","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"PHF14/NHERF1/PTPRJ/PTGIR/HGS",5,5,13
"GO:0010896","GO:0010896","regulation of triglyceride catabolic process","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"FGF21/APOA5/APOC3/DAGLB/APOC2",5,5,13
"GO:0010960","GO:0010960","magnesium ion homeostasis","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"XK/CNNM4/CNNM3/TMEM94/KEL",5,5,13
"GO:0014051","GO:0014051","gamma-aminobutyric acid secretion","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"NTSR1/TRPC4/SLC6A1/TRH/ABAT",5,5,13
"GO:0016024","GO:0016024","CDP-diacylglycerol biosynthetic process","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"AGPAT5/GPAT4/AGPAT3/CDS1/LCLAT1",5,5,13
"GO:0021514","GO:0021514","ventral spinal cord interneuron differentiation","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"LHX3/NKX2-2/ASCL1/FOXN4/GATA2",5,5,13
"GO:0030397","GO:0030397","membrane disassembly","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"AKAP8L/VRK1/NEK6/PLK1/CDK1",5,5,13
"GO:0030810","GO:0030810","positive regulation of nucleotide biosynthetic process","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"ENO1/TREM2/TAFAZZIN/ADCY10/VCP",5,5,13
"GO:0032377","GO:0032377","regulation of intracellular lipid transport","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"TMEM97/ABCA12/LDLRAP1/PCSK9/ARV1",5,5,13
"GO:0032490","GO:0032490","detection of molecule of bacterial origin","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"TREM2/LBP/NOD2/TLR6/C4B",5,5,13
"GO:0032823","GO:0032823","regulation of natural killer cell differentiation","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"PRDM1/PGLYRP3/PGLYRP2/RASGRP1/ZNF683",5,5,13
"GO:0033690","GO:0033690","positive regulation of osteoblast proliferation","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"ITGAV/IGF1R/CTHRC1/HPSE/TMEM119",5,5,13
"GO:0034380","GO:0034380","high-density lipoprotein particle assembly","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"ABCA7/APOA1/APOE/PRKACB/APOA2",5,5,13
"GO:0034498","GO:0034498","early endosome to Golgi transport","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"SNX8/ARL8B/STX5/RAB6A/RUFY1",5,5,13
"GO:0035305","GO:0035305","negative regulation of dephosphorylation","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"URI1/BAG4/PPP1R35/PPP1R26/TNF",5,5,13
"GO:0035933","GO:0035933","glucocorticoid secretion","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"GAL/TSPO/CRHR1/GHRL/SELENOM",5,5,13
"GO:0036302","GO:0036302","atrioventricular canal development","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"TBX3/GATA4/FOXN4/TBX20/CHD7",5,5,13
"GO:0036462","GO:0036462","TRAIL-activated apoptotic signaling pathway","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"CASP8/SPI1/TRADD/PARK7/FADD",5,5,13
"GO:0040015","GO:0040015","negative regulation of multicellular organism growth","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"GNAS/RAI1/STC2/GDF15/PLAC8",5,5,13
"GO:0040034","GO:0040034","regulation of development, heterochronic","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"PAX6/HES1/SERPINE2/ASCL1/HMGN1",5,5,13
"GO:0044406","GO:0044406","adhesion of symbiont to host","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"ICAM1/HSP90AB1/NECTIN2/LRRC15/BPIFA1",5,5,13
"GO:0046341","GO:0046341","CDP-diacylglycerol metabolic process","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"AGPAT5/GPAT4/AGPAT3/CDS1/LCLAT1",5,5,13
"GO:0051124","GO:0051124","synaptic assembly at neuromuscular junction","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"SIX4/LIN7B/SIX1/LARGE1/AGRN",5,5,13
"GO:0060081","GO:0060081","membrane hyperpolarization","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"PRKCZ/PARK7/AGT/KCNC2/KCNQ3",5,5,13
"GO:0061052","GO:0061052","negative regulation of cell growth involved in cardiac muscle cell development","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"CTDP1/GSK3A/RGS4/TOMM70/G6PD",5,5,13
"GO:0070278","GO:0070278","extracellular matrix constituent secretion","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"CPB2/TMEM38B/IER3IP1/PRICKLE1/CREB3L1",5,5,13
"GO:0070294","GO:0070294","renal sodium ion absorption","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"SLC12A3/MAGED2/WNK4/UMOD/STK39",5,5,13
"GO:0071415","GO:0071415","cellular response to purine-containing compound","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"TMEM38A/TMEM38B/CHEK1/SELENON/P2RY6",5,5,13
"GO:0090158","GO:0090158","endoplasmic reticulum membrane organization","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"TMED2/BNIP1/STX18/ARL6IP1/VCPIP1",5,5,13
"GO:0097384","GO:0097384","cellular lipid biosynthetic process","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"PEX7/GNPAT/SELENOI/FAR1/PEDS1",5,5,13
"GO:1900373","GO:1900373","positive regulation of purine nucleotide biosynthetic process","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"ENO1/TREM2/TAFAZZIN/ADCY10/VCP",5,5,13
"GO:1901503","GO:1901503","ether biosynthetic process","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"PEX7/GNPAT/SELENOI/FAR1/PEDS1",5,5,13
"GO:1903238","GO:1903238","positive regulation of leukocyte tethering or rolling","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"ST3GAL4/ITGA4/FUT7/GP1BA/GCNT1",5,5,13
"GO:1905668","GO:1905668","positive regulation of protein localization to endosome","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"EZR/VEGFA/ABHD17A/ABHD17C/DTX3L",5,5,13
"GO:2001198","GO:2001198","regulation of dendritic cell differentiation","5/8420","13/18986",0.384615384615385,0.867257445642244,-0.427385601286656,0.757471976738378,1,0.898157688661748,"LILRB1/LILRB2/LGALS9/HLA-G/HLA-B",5,5,13
"GO:0019226","GO:0019226","transmission of nerve impulse","32/8420","78/18986",0.41025641025641,0.92507460868506,-0.591915302425694,0.759150271134234,1,0.898157688661748,"CACNG3/TYMP/CACNG5/CACNG4/NRCAM/CACNA1I/FMR1/MYH14/CACNG7/MAG/FGF12/TNR/CHRNB4/GHSR/MTNR1B/P2RX4/CHRNA1/COL6A1/SOD1/CACNG8/SCN1A/GLRA1/GHRL/SPTBN4/CARTPT/GRIK2/KCNMB3/CNTNAP2/GBA1/PLEC/GPR35/KCNQ3",32,32,78
"GO:0051282","GO:0051282","regulation of sequestering of calcium ion","55/8420","132/18986",0.416666666666667,0.939528899445764,-0.622356357387858,0.760659899423833,1,0.898157688661748,"CYBA/ATG5/TMEM38A/SRI/PTPRC/CHERP/BAX/FKBP1A/TMEM38B/ITPR3/NTSR1/CORO1A/CEMIP/JPH1/TGFB1/PTPN6/PLCH1/FASLG/CCR7/F2RL3/DIAPH1/LACRT/PLCB2/CXCL9/NOL3/PDPK1/TRPM2/CASQ1/CALM2/HTR2C/GSTO1/PLCB3/THY1/JPH3/UBASH3B/CALM3/CCR5/SELENON/LETM1/CXCL10/CXCL11/CHD7/P2RY6/CCL19/DDIT3/MTLN/CD19/GP5/F2/F2R/LCK/GP1BA/CXCR3/ERO1A/LIME1",55,55,132
"GO:0002223","GO:0002223","stimulatory C-type lectin receptor signaling pathway","9/8420","23/18986",0.391304347826087,0.882340183827326,-0.504016326077709,0.760700720584397,1,0.898157688661748,"TYROBP/IKBKB/PAK1/SYK/CLEC7A/PAK2/SRC/KLRC2/CLEC6A",9,9,23
"GO:0010800","GO:0010800","positive regulation of peptidyl-threonine phosphorylation","9/8420","23/18986",0.391304347826087,0.882340183827326,-0.504016326077709,0.760700720584397,1,0.898157688661748,"UBE2K/AXIN1/CEMIP/RIPK2/RPTOR/CALM2/CALM3/PLK1/SPHK1",9,9,23
"GO:0032700","GO:0032700","negative regulation of interleukin-17 production","9/8420","23/18986",0.391304347826087,0.882340183827326,-0.504016326077709,0.760700720584397,1,0.898157688661748,"FOXP3/TGFB1/IFNG/IL12B/TUSC2/TNFSF4/NCKAP1L/IL36RN/DDIT3",9,9,23
"GO:0034755","GO:0034755","iron ion transmembrane transport","9/8420","23/18986",0.391304347826087,0.882340183827326,-0.504016326077709,0.760700720584397,1,0.898157688661748,"SLC11A1/HAMP/SLC11A2/IFNG/ABCC5/SLC40A1/SLC39A8/MCOLN2/MIR210",9,9,23
"GO:0036480","GO:0036480","neuron intrinsic apoptotic signaling pathway in response to oxidative stress","9/8420","23/18986",0.391304347826087,0.882340183827326,-0.504016326077709,0.760700720584397,1,0.898157688661748,"TREM2/PRODH/HIF1A/PARK7/ADCY10/PARP1/NONO/PYCR1/DAXX",9,9,23
"GO:0051905","GO:0051905","establishment of pigment granule localization","9/8420","23/18986",0.391304347826087,0.882340183827326,-0.504016326077709,0.760700720584397,1,0.898157688661748,"GPR143/RAB11A/MLPH/MREG/RAB17/RAB1A/SHROOM2/BBS5/BLOC1S3",9,9,23
"GO:0061760","GO:0061760","antifungal innate immune response","9/8420","23/18986",0.391304347826087,0.882340183827326,-0.504016326077709,0.760700720584397,1,0.898157688661748,"SPI1/FAM3A/TRIM62/CLEC4E/CLEC4D/CLEC7A/CARD9/CLEC4C/CLEC6A",9,9,23
"GO:0090042","GO:0090042","tubulin deacetylation","9/8420","23/18986",0.391304347826087,0.882340183827326,-0.504016326077709,0.760700720584397,1,0.898157688661748,"KAT2A/DR1/PRKAA2/YEATS2/FNTA/TADA3/SGF29/MAPT/WDR5",9,9,23
"GO:1900151","GO:1900151","regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","9/8420","23/18986",0.391304347826087,0.882340183827326,-0.504016326077709,0.760700720584397,1,0.898157688661748,"PABPC1/TENT4B/AGO2/DHX9/HNRNPD/TOB1/HNRNPU/IGF2BP1/PAIP1",9,9,23
"GO:1905244","GO:1905244","regulation of modification of synaptic structure","9/8420","23/18986",0.391304347826087,0.882340183827326,-0.504016326077709,0.760700720584397,1,0.898157688661748,"GRIPAP1/CDC42/STRN4/PRMT8/TIAM1/CAMKV/BAIAP2/CLN3/PDXP",9,9,23
"GO:1990840","GO:1990840","response to lectin","9/8420","23/18986",0.391304347826087,0.882340183827326,-0.504016326077709,0.760700720584397,1,0.898157688661748,"TYROBP/IKBKB/PAK1/SYK/CLEC7A/PAK2/SRC/KLRC2/CLEC6A",9,9,23
"GO:1990858","GO:1990858","cellular response to lectin","9/8420","23/18986",0.391304347826087,0.882340183827326,-0.504016326077709,0.760700720584397,1,0.898157688661748,"TYROBP/IKBKB/PAK1/SYK/CLEC7A/PAK2/SRC/KLRC2/CLEC6A",9,9,23
"GO:0072539","GO:0072539","T-helper 17 cell differentiation","16/8420","40/18986",0.4,0.901947743467934,-0.55415960526474,0.761053258419873,1,0.898157688661748,"FOXP3/TBX21/IL12RB1/JAK3/IL23A/IL12B/LOXL3/LY9/BRD4/RORC/BATF/ZBTB7B/SLAMF6/ASCL2/ENTPD7/BRD2",16,16,40
"GO:0050731","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","49/8420","118/18986",0.415254237288136,0.936344055718829,-0.619188779954676,0.761203279336852,1,0.898157688661748,"KITLG/TNK2/FGFR3/PTPRC/IL11/TREM2/OSM/ADNP/ARL2BP/RIPK2/TGFB1/VTN/UNC119/IFNG/VEGFA/HES1/ARHGEF2/CD80/FLT3/LACRT/ABI1/PARP9/IL21/TP53/HAX1/DGKQ/PTPRJ/IL18/GFRA1/ITGA5/IL20/IL31RA/SYK/GREM1/NOD2/MLST8/EFNA1/PARP14/DOK7/HCLS1/PAK2/IFNL1/TNFRSF18/SEMA4D/PTPN1/SRC/CD3E/CLEC6A/SRCIN1",49,49,118
"GO:0030041","GO:0030041","actin filament polymerization","70/8420","167/18986",0.419161676646707,0.945154820999331,-0.635483773921394,0.761806263428633,1,0.898157688661748,"BAIAP2L1/SCIN/WAS/TMSB10/CAPG/CYFIP2/ARFGEF1/PFN2/CAPZB/CARMIL1/CTTN/HCK/CORO1A/COTL1/PYCARD/PIK3R2/WASL/PFN1/CRACD/ARPC3/CAPZA1/NCKAP1L/PREX1/VASP/CCR7/VIL1/BAIAP2L2/HIP1R/DIAPH1/RAC1/ARPC5L/FHDC1/SPTBN5/TMOD3/DIAPH3/PSTPIP1/BBS4/HAX1/MSRB2/TWF1/CYRIB/BAG4/TMSB15A/TMSB15B/CATIP/CARMIL2/SPTBN4/NPHS1/ARPC5/ARPC2/PRKCD/MICALL2/WASHC5/ARF6/MLST8/CCL11/SSH3/SPTBN2/BAIAP2/PFN4/GRB2/HCLS1/EVL/CD2AP/MSRB1/SPIRE2/ARPC4/TWF2/FMN1/CORO7",70,70,167
"GO:1902808","GO:1902808","positive regulation of cell cycle G1/S phase transition","29/8420","71/18986",0.408450704225352,0.921002977484862,-0.59530943736077,0.761877462890592,1,0.898157688661748,"PAF1/CDC6/FAM83D/CCNE1/EZH2/CCND1/EIF4G1/CPSF3/STIL/CDC73/MDM2/CUL4A/RPTOR/AKT1/CRNN/MEPCE/SASS6/TERT/STXBP4/RRM1/RRM2/MTBP/CCNE2/LSM10/PKP3/DDRGK1/TFDP1/MBLAC1/PAGR1",29,29,71
"GO:0007528","GO:0007528","neuromuscular junction development","21/8420","52/18986",0.403846153846154,0.910620317924356,-0.576136426110645,0.761993055817963,1,0.898157688661748,"CACNA2D2/SIX4/DNAJA3/LIN7B/DVL1/MESD/SIX1/LARGE1/CHRNA1/AFG3L2/ERBB2/FARP1/RER1/SPTBN4/RAPSN/FNTA/DOK7/F2R/SLC18A3/P2RX2/AGRN",21,21,52
"GO:0050922","GO:0050922","negative regulation of chemotaxis","21/8420","52/18986",0.403846153846154,0.910620317924356,-0.576136426110645,0.761993055817963,1,0.898157688661748,"SEMA3F/STAP1/WNT3/HRG/WNT5A/TNFAIP6/GPR18/PLXNA3/C5AR2/THBS1/PTPRO/WNT3A/CXCL13/SLAMF8/NBL1/GREM1/CORO1B/ROBO2/SLIT1/MIR149/MIF",21,21,52
"GO:0033013","GO:0033013","tetrapyrrole metabolic process","26/8420","64/18986",0.40625,0.91604067695962,-0.600594622626918,0.765438970068859,1,0.898157688661748,"SLC25A39/EIF2AK1/BLVRB/TMEM14A/HMOX1/TSPO/ABCC1/HMOX2/BLVRA/AMBP/HPX/SLC11A2/SLCO1B3/MTRR/ATP5IF1/MMACHC/ABCB10/RSAD1/TMEM14B/PPOX/SLC25A38/FLVCR1/AMN/UROS/SLC6A9/HMBS",26,26,64
"GO:0001702","GO:0001702","gastrulation with mouth forming second","11/8420","28/18986",0.392857142857143,0.885841533763149,-0.539631042574628,0.765899392238016,1,0.898157688661748,"UGDH/WNT5A/ZBTB17/RNF2/FOXA2/PRICKLE1/ZIC3/OTX2/FRS2/LDB1/LHX1",11,11,28
"GO:0009081","GO:0009081","branched-chain amino acid metabolic process","11/8420","28/18986",0.392857142857143,0.885841533763149,-0.539631042574628,0.765899392238016,1,0.898157688661748,"BCAT1/HSD17B10/BCKDK/ILVBL/BCAT2/PCCB/MCCC2/SDS/SDSL/SLC25A44/BCKDHA",11,11,28
"GO:0009648","GO:0009648","photoperiodism","11/8420","28/18986",0.392857142857143,0.885841533763149,-0.539631042574628,0.765899392238016,1,0.898157688661748,"ID2/AANAT/PDE6B/BHLHE40/TP53/AGRP/NR2F6/PPP1CA/RBM4B/RBM4/MTA1",11,11,28
"GO:0021544","GO:0021544","subpallium development","11/8420","28/18986",0.392857142857143,0.885841533763149,-0.539631042574628,0.765899392238016,1,0.898157688661748,"DLX2/INHBA/BCL11B/ASCL1/BBS4/DLX1/SLC7A11/HPRT1/CNTNAP2/BBS1/SECISBP2",11,11,28
"GO:0021801","GO:0021801","cerebral cortex radial glia-guided migration","11/8420","28/18986",0.392857142857143,0.885841533763149,-0.539631042574628,0.765899392238016,1,0.898157688661748,"ZMIZ1/MBOAT7/LRP8/CDK5/COL3A1/CDK5R2/DAB1/FOXG1/CDK5R1/ADGRG1/SRGAP2",11,11,28
"GO:0022030","GO:0022030","telencephalon glial cell migration","11/8420","28/18986",0.392857142857143,0.885841533763149,-0.539631042574628,0.765899392238016,1,0.898157688661748,"ZMIZ1/MBOAT7/LRP8/CDK5/COL3A1/CDK5R2/DAB1/FOXG1/CDK5R1/ADGRG1/SRGAP2",11,11,28
"GO:0034643","GO:0034643","establishment of mitochondrion localization, microtubule-mediated","11/8420","28/18986",0.392857142857143,0.885841533763149,-0.539631042574628,0.765899392238016,1,0.898157688661748,"SPAST/HIF1A/MAP1S/LRPPRC/RHOT2/UBB/AGBL4/MAPT/KIFBP/HSBP1/NEFL",11,11,28
"GO:0034698","GO:0034698","response to gonadotropin","11/8420","28/18986",0.392857142857143,0.885841533763149,-0.539631042574628,0.765899392238016,1,0.898157688661748,"EPHA8/SLC5A5/GHSR/INHBA/CYP1B1/CCNA2/SRD5A1/GJB2/NSMF/WT1/SRD5A2",11,11,28
"GO:0047497","GO:0047497","mitochondrion transport along microtubule","11/8420","28/18986",0.392857142857143,0.885841533763149,-0.539631042574628,0.765899392238016,1,0.898157688661748,"SPAST/HIF1A/MAP1S/LRPPRC/RHOT2/UBB/AGBL4/MAPT/KIFBP/HSBP1/NEFL",11,11,28
"GO:0050996","GO:0050996","positive regulation of lipid catabolic process","11/8420","28/18986",0.392857142857143,0.885841533763149,-0.539631042574628,0.765899392238016,1,0.898157688661748,"SCT/ABCD1/FGF21/APOA5/CLSTN3/APOA2/PRKCD/DAGLB/MTLN/ENPP7/APOC2",11,11,28
"GO:0051043","GO:0051043","regulation of membrane protein ectodomain proteolysis","11/8420","28/18986",0.392857142857143,0.885841533763149,-0.539631042574628,0.765899392238016,1,0.898157688661748,"TSPAN17/NRDC/TSPAN15/TIMP1/IFNG/APOE/FURIN/ADAM8/PACSIN3/ADAM9/TNF",11,11,28
"GO:0060586","GO:0060586","multicellular organismal-level iron ion homeostasis","11/8420","28/18986",0.392857142857143,0.885841533763149,-0.539631042574628,0.765899392238016,1,0.898157688661748,"SLC11A1/TFRC/EIF2AK1/HMOX1/HAMP/TFR2/SLC11A2/SLC40A1/B2M/BTBD9/TMPRSS6",11,11,28
"GO:0019233","GO:0019233","sensory perception of pain","34/8420","83/18986",0.409638554216867,0.923681424033426,-0.622028066013428,0.76744988626135,1,0.898157688661748,"ACP3/OPRK1/COMT/NTSR1/CHRNA4/TRPA1/GRIN2D/CALCA/OPRM1/IAPP/CXCR4/OPRL1/PRDM12/P2RX4/ZFHX2/SCN1A/PTGES/ATPSCKMT/RETREG1/GIP/NR2F6/CHRNB2/TAFA4/NPY1R/CDK5/PNOC/GPR171/ALOXE3/F2R/NIPSNAP1/POMK/ASIC3/TNF/MC1R",34,34,83
"GO:1903828","GO:1903828","negative regulation of protein localization","94/8420","223/18986",0.42152466367713,0.950483048049168,-0.663989541882813,0.767462316120112,1,0.898157688661748,"CYP51A1/ABCC8/RHBDF1/GDI2/RNF4/SPI1/GRIPAP1/POLR1A/ERLEC1/DRD4/SREBF1/LMAN1/SIRT6/ACTN2/TP53INP2/GSK3B/REST/DNAJA1/TMED2/GNAO1/NSFL1C/ERP29/RAB11FIP3/DERL3/RANGAP1/CHGA/SYTL4/CSK/PIAS4/TGFB1/ABI3/OPRM1/HMGCR/IL12B/MACROH2A1/SUMO1/PARK7/GBP1/ENY2/LYPLA1/GHSR/FFAR2/WNK4/NGDN/RHBDF2/ABHD17A/APOE/PPFIA1/SYT4/RSAD2/MTNR1B/UBAC2/ABHD17C/CDK9/TXN/BARD1/CLTC/PFKL/AKT1/SNX12/MFHAS1/TERF1/ASTN2/LYPD1/RAB11FIP1/BAG4/GHRL/AP2M1/CDK5/YWHAZ/VCP/ARF6/MIDN/JAGN1/BCL2L1/LRRC15/COMMD1/UCP2/SFN/MAGED1/YOD1/F2R/BMP8A/SAPCD2/INSIG1/LILRB4/MAPT/KCNJ11/SVIP/PIM3/GDI1/TAX1BP3/UBXN2B/OTUD7B",94,94,223
"GO:1904064","GO:1904064","positive regulation of cation transmembrane transport","60/8420","144/18986",0.416666666666667,0.939528899445764,-0.65023697618692,0.768160157243887,1,0.898157688661748,"BAK1/KCNH2/VMP1/GAL/ATP1B3/SRI/ACTN2/OPRK1/P2RX5/BAX/FXYD5/FXYD3/SLC9A1/TREM2/NTSR1/CEMIP/IFNG/SUMO1/HSPA2/F2RL3/AKAP9/KCNC1/P2RX4/LACRT/CXCL9/PDPK1/ATP1B1/CASQ1/CALM2/GSTO1/FXYD4/ATPSCKMT/THY1/MS4A1/CALM3/G6PD/TOR2A/LRRC52/CTSS/KCNC2/CACNB3/CXCL10/CXCL11/P2RY6/PDZK1/GRIN1/CD19/AKAP5/F2/F2R/GALR2/RGS7/LRRC55/LRRC26/STAC3/CXCR3/P2RX2/ATP2A1/MIR210/STIMATE",60,60,144
"GO:0043603","GO:0043603","amide metabolic process","202/8420","472/18986",0.427966101694915,0.965007649261242,-0.687226711763756,0.768319779284945,1,0.898157688661748,"CROT/AGK/ST3GAL1/DPEP1/GLRX2/SPHK2/HAGH/ABCA7/FAR2/MTHFD2/ELOVL1/COASY/ASNS/TIGAR/PSEN1/HAL/CERS4/FH/NANS/ACOT7/TECR/GGT1/GGTLC2/GSTZ1/SPTLC2/GSS/CTSZ/ACOT8/ABCD1/RENBP/PCSK1N/GLA/SLC25A15/SMPD3/PLA2G15/FA2H/BCKDK/CTSH/GSR/GCDH/GSK3A/ETHE1/SLC1A1/XPNPEP1/PDHX/SLC1A2/MVK/IFNG/CMAS/MEP1A/HMGCS1/HMGCR/ST8SIA4/GNPDA1/PCSK4/HTRA2/LCT/AGMAT/ST6GALNAC5/APH1A/ELOVL4/IDE/PANK3/SLC25A2/B4GALT4/ORMDL2/MTRR/NAGK/NDP/GLO1/TM9SF2/GGA3/NT5C/RTN2/PCSK2/ST3GAL3/ASL/PPCS/PLAAT1/PIN1/CHAC1/CLN6/AANAT/APOE/SMPDL3B/PPT1/ACLY/MCCC2/MMACHC/PLAAT4/PLAAT2/GSTM3/B4GALNT1/SMPD2/NPL/ALDH1L2/MTHFS/SMPD4/ST6GALNAC4/FPGS/SLC5A6/PPCDC/AMDHD1/CERS5/SLC27A2/PCSK6/FURIN/TP53/RPTOR/PLPP2/SOD1/MPC2/CERS2/DEGS1/PSEN2/REN/CHAC2/NAT8/ABCA12/CORIN/SLC30A5/YIPF5/PLA2G7/UGCG/ST8SIA6/GSTO1/AASDHPPT/TLCD3B/SLC7A11/OXSM/TDO2/PANK1/ACSS1/CARNMT1/PANK4/GPAT4/NIT1/B4GALT3/HLCS/UROC1/ABCG1/G6PD/FTCD/ST6GALNAC6/NAGS/AMDHD2/PAQR4/NEU3/NCSTN/PMVK/PRKCD/APEH/CASP3/ACSL6/SLC30A8/SLC25A32/SPTSSA/SGPL1/MVD/MLST8/DEGS2/EFNA1/NANP/CEL/FUT3/CERS6/RELA/SLC19A1/GSTA3/PCSK1/SPHK1/ACOT4/ST8SIA3/GBA1/OPLAH/ALOXE3/ALOX12B/PIPOX/PNPLA1/FUT7/ENPP7/ATP6AP2/BACE2/P4HB/ASAH2/SPTSSB/ADA/FAR1/ELOVL2/PNP/NEU4/ASAH2B/NEU1/PSENEN/ACOT6/CSNK1E/NUDT19/CERS1/DHFR/TNF/B3GALT4/GSTA2",202,202,472
"GO:0051283","GO:0051283","negative regulation of sequestering of calcium ion","54/8420","130/18986",0.415384615384615,0.936638041293623,-0.647115092424809,0.768516418239057,1,0.898157688661748,"CYBA/ATG5/TMEM38A/SRI/PTPRC/CHERP/BAX/FKBP1A/TMEM38B/ITPR3/NTSR1/CORO1A/CEMIP/JPH1/TGFB1/PTPN6/PLCH1/FASLG/CCR7/F2RL3/DIAPH1/LACRT/PLCB2/CXCL9/NOL3/PDPK1/TRPM2/CASQ1/CALM2/HTR2C/GSTO1/PLCB3/THY1/JPH3/UBASH3B/CALM3/CCR5/SELENON/LETM1/CXCL10/CXCL11/CHD7/P2RY6/CCL19/DDIT3/CD19/GP5/F2/F2R/LCK/GP1BA/CXCR3/ERO1A/LIME1",54,54,130
