"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","expDiff"
"ENSG00000275464.5",240.732239999145,0.28382732256046,0.101876650561984,2.7859899299278,0.0053364529489652,0.0095611746761269,"up"
"ENSG00000275465.7",6.34600853103772,-1.9582964618297,0.37035622264642,-5.28760242729685,1.23929969095114e-07,3.67495701749986e-07,"down"
"ENSG00000275467.1",1.17984457061958,1.94684072214193,0.262104770239085,7.42771953507777,1.10485913546006e-13,4.99466582909151e-13,"up"
"ENSG00000275468.1",6.04761598028077,1.56181801536298,0.170143438423813,9.17941961107325,4.33421116129161e-20,2.73750666326026e-19,"up"
"ENSG00000275475.1",0.644706812415255,-0.52965608152029,0.306810421734031,-1.72633015047787,0.0842880341178131,0.122574248573373,"no_change"
"ENSG00000275476.1",13.3841580404444,-0.310890486530974,0.1342307127385,-2.31609055921972,0.0205533246662097,0.0336107568341458,"down"
"ENSG00000275479.1",26.9249949003685,1.04910872404149,0.114073356823928,9.19679014671917,3.68801775201531e-20,2.33775291120062e-19,"up"
"ENSG00000275481.1",25.9101950427354,0.629793003437711,0.137693099696112,4.57388935849119,4.78752724378753e-06,1.23165103588702e-05,"up"
"ENSG00000275484.1",32.6147897151501,1.64969736900593,0.150193000372855,10.9838498792257,4.57022530710559e-28,4.20176236316926e-27,"up"
"ENSG00000275485.1",6.47368967026343,0.619067412324799,0.131019538924021,4.72500069385682,2.30114570600437e-06,6.10381531483749e-06,"up"
"ENSG00000275488.1",2.8825611389686,1.35369328355259,0.318850123287125,4.24554731105934,2.18060489852194e-05,5.23100677348983e-05,"up"
"ENSG00000275489.2",1.66798091535287,-0.652485272154346,0.213394428122047,-3.0576490581149,0.00223080663174208,0.00422090592752753,"down"
"ENSG00000275491.1",4.95842843940243,0.603062291593248,0.154155725501175,3.91203304082696,9.15223863176437e-05,0.000205419503777309,"up"
"ENSG00000275493.2",1.34282869532881,-0.738162392690129,0.192939451197491,-3.82587588027579,0.000130307937283981,0.000287663881800727,"down"
"ENSG00000275494.1",97.5633816246992,0.610911991183391,0.117212175430007,5.21201819642188,1.867972214398e-07,5.45928174621554e-07,"up"
"ENSG00000275496.4",0.690001948228813,-0.12228321562226,0.256954513504595,-0.475894406190586,0.634149607559705,0.708332270849502,"no_change"
"ENSG00000275506.1",3.92075656249877,0.915011596527795,0.222822284055538,4.10646359005875,4.01762756200365e-05,9.37023472703058e-05,"up"
"ENSG00000275512.1",1.97933174421738,-0.973147840285207,0.200067523742127,-4.86409699127144,1.14980524110037e-06,3.13925522491e-06,"down"
"ENSG00000275515.1",1.77826292235259,0.861286396664911,0.25472868419328,3.38119124429424,0.000721722920668163,0.00145645644934731,"up"
"ENSG00000275516.1",0.925171955524998,0.881088351126302,0.320610145819597,2.74816116275396,0.00599305431448919,0.010656827395871,"up"
"ENSG00000275519.1",0.323418118877908,0.427226532891497,0.303922755059248,1.40570762070188,0.159810963101069,0.218455393371423,"no_change"
"ENSG00000275523.1",0.216661886214255,0.104993910209499,0.452180096179107,0.232194895566371,0.816386642179172,0.857712715119057,"no_change"
"ENSG00000275532.1",21.9191726130067,-0.3195392157277,0.104443727315162,-3.05943902943527,0.00221751919735894,0.00419871454658943,"down"
"ENSG00000275540.1",9.39679708863797,-1.09437664853746,0.127710048237435,-8.56922899678829,1.04180183971017e-17,5.83686946049071e-17,"down"
"ENSG00000275547.1",1.05471784341676,1.57067786222616,0.419157192816844,3.74722869878673,0.000178799055736265,0.000388566298029472,"up"
"ENSG00000275549.1",26.8796735080434,1.23799821026642,0.15516991071034,7.9783393867992,1.48315118581504e-15,7.49515199145049e-15,"up"
"ENSG00000275550.1",2.01427028807063,1.00251909579404,0.297752760213327,3.36695147704351,0.000760040602136093,0.0015283933138089,"up"
"ENSG00000275552.1",6.09475862364723,-0.00850824017907989,0.126934591699326,-0.067028538597529,0.946558983768311,0.9599566533432,"no_change"
"ENSG00000275557.1",25.3071067697395,0.462387089427454,0.150485813851567,3.07262909102869,0.00212182037158627,0.00403028753269065,"up"
"ENSG00000275560.1",61.0736779489609,1.22464936059275,0.125130395951087,9.78698541856653,1.28056935500994e-22,9.16250475373182e-22,"up"
"ENSG00000275562.1",1.77380840383139,1.87963545969653,0.396003180164452,4.74651607321929,2.06950286250736e-06,5.51622451882748e-06,"up"
"ENSG00000275567.1",0.850057270816358,-1.24400854831453,0.295315861399226,-4.21246777067894,2.52595765185893e-05,6.01534230158957e-05,"down"
"ENSG00000275569.1",3.17997084722606,-1.82783920088061,0.149149940236407,-12.2550448091594,1.5786206389277e-34,1.90855943895709e-33,"down"
"ENSG00000275572.1",1.25347668375794,-0.798919754129385,0.212118244113193,-3.76638868320566,0.000165625879091299,0.000361069463584188,"down"
"ENSG00000275576.1",6.08040814616058,1.86248896876698,0.216036622410714,8.62117241041728,6.62720386469721e-18,3.75434952914083e-17,"up"
"ENSG00000275580.1",36.431863122633,-0.544152765211262,0.081381689961088,-6.68642744420083,2.28684444692797e-11,8.9466951211311e-11,"down"
"ENSG00000275582.1",23.449999106979,-0.273009670283342,0.100845934441676,-2.70719560282559,0.00678542649312888,0.0119774366561765,"down"
"ENSG00000275585.2",1.17900310111357,0.145720988802926,0.1931763691522,0.754341690148009,0.450644074879016,0.537632930357656,"no_change"
"ENSG00000275586.1",0.913337396514415,1.79009149072638,0.418251220036713,4.2799432612994,1.86940965516784e-05,4.51929463339456e-05,"up"
"ENSG00000275588.1",0.148559861858276,0.430442985299644,1.54088053492586,0.279348707147082,0.779977230490001,NA,"no_change"
"ENSG00000275591.5",12.5751912129957,0.0235307880476743,0.147436125599721,0.159599880639558,0.873196273011846,0.902100531608994,"no_change"
"ENSG00000275592.1",0.171284389098582,-0.534174640742268,0.898360367042797,-0.594610648843128,0.552103760259882,NA,"no_change"
"ENSG00000275597.1",0.369749153767,0.871248134308547,0.594932918956909,1.46444768233047,0.143071667939829,0.197847603872816,"no_change"
"ENSG00000275598.1",1.52602926770714,-1.01974151212801,0.255341977193832,-3.99363051596453,6.50692346582827e-05,0.000148233401772787,"down"
"ENSG00000275601.1",13.9678407387036,0.111113138539797,0.110028442025268,1.0098583283973,0.312563170074472,0.393995505254659,"no_change"
"ENSG00000275607.1",0.69085925909684,0.838394172303362,0.509355204662971,1.64599117595767,0.0997655757443523,0.142823053137864,"no_change"
"ENSG00000275609.1",1.02258813209502,-0.388459875278846,0.224987023633133,-1.72658791163118,0.0842416984673296,0.12251075705386,"no_change"
"ENSG00000275612.1",2.5417566757621,-2.95616554231384,0.2292862920253,-12.8929013426919,4.93515863094185e-38,6.81823288828222e-37,"down"
"ENSG00000275613.2",3.73010238310972,1.08126047079482,0.250429603488594,4.31762242056206,1.57718934507206e-05,3.84820752273511e-05,"up"
"ENSG00000275620.1",19.5315573327014,1.48911361229067,0.217876668297854,6.83466304090413,8.21980037487907e-12,3.31638667751003e-11,"up"
"ENSG00000275630.1",3.64038945184829,-1.20592661447768,0.172370586044102,-6.99612760015297,2.63133906668307e-12,1.09833037804799e-11,"down"
"ENSG00000275632.1",25.697149401068,0.848363271114695,0.100774303320217,8.41844838578507,3.81503179392256e-17,2.0805917857368e-16,"up"
"ENSG00000275635.1",0.12336810994043,0.00196908508443855,0.639811732152997,0.00307760077767328,0.997544433731548,NA,"no_change"
"ENSG00000275636.1",0.995516934581596,-0.202717965600994,0.212801720768644,-0.952614315658599,0.340785521207071,0.424244523586539,"no_change"
"ENSG00000275640.1",0.475795192699898,0.190666390691998,0.244045215214356,0.781274857302683,0.434640854509633,0.521762756259138,"no_change"
"ENSG00000275642.1",0.129721306365149,-0.0614718480241907,0.507557105797788,-0.121113166029994,0.903601400960256,NA,"no_change"
"ENSG00000275645.1",6.73253127896515,-0.661000209940434,0.117590141791574,-5.62122130196972,1.89612193129599e-08,6.01412834252766e-08,"down"
"ENSG00000275647.1",0.427645527034807,-0.0342421912896076,0.435522973613115,-0.0786231573630504,0.937332367641358,0.952794335341672,"no_change"
"ENSG00000275651.1",0.131022445845372,0.0971232302055309,0.542898453572193,0.17889759966431,0.858018107572957,NA,"no_change"
"ENSG00000275652.1",0.132220109559701,0.153378071955594,0.5809086058215,0.264031330261827,0.791755777043019,NA,"no_change"
"ENSG00000275655.1",3.19460322702034,1.34450430275378,0.193297457713714,6.95562331060288,3.51006602278181e-12,1.45292806123375e-11,"up"
"ENSG00000275663.2",0.175715386071937,0.485567523146474,0.532080098406131,0.912583508763084,0.361461630898475,NA,"no_change"
"ENSG00000275665.1",1.86392072549447,0.958142515623483,0.217601465617386,4.4031988153435,1.06666330909495e-05,2.64901169488568e-05,"up"
"ENSG00000275667.1",0.101911832912359,0.169949830189097,0.735840718961161,0.230960078465116,0.817345816337919,NA,"no_change"
"ENSG00000275670.1",0.281117183766479,0.387396786191043,0.578230183679401,0.669969844406868,0.502877013799744,0.588809658512679,"no_change"
"ENSG00000275672.1",1.14352291888282,-0.542053043675558,0.177144774848415,-3.05994373325095,0.00221378577694255,0.00419199229899146,"down"
"ENSG00000275674.1",0.572069068263945,0.34706818501128,0.261102858416499,1.32923931632205,0.183769027726488,0.247204869387038,"no_change"
"ENSG00000275675.1",1.29002261684949,0.535581442868382,0.237185362831601,2.25807122528315,0.0239412192583979,0.0387249602114657,"up"
"ENSG00000275676.1",0.159316425675856,-0.593614229521584,0.678450517407504,-0.874955821081696,0.381597944360731,NA,"no_change"
"ENSG00000275678.1",0.577470066156428,0.679692463093116,0.368243858796086,1.84576727311967,0.0649260044254607,0.0966177109441842,"no_change"
"ENSG00000275680.1",0.163707483883976,0.156336843473044,0.718263257707913,0.217659530534722,0.827694397610252,NA,"no_change"
"ENSG00000275681.1",0.210731880426225,0.324045135193979,0.624577104740609,0.518823268951809,0.603883989804617,0.681504626065634,"no_change"
"ENSG00000275691.2",0.130328654733397,-0.462570225486917,0.647247406291901,-0.714672968930065,0.474811144411959,NA,"no_change"
"ENSG00000275695.1",0.619512735504493,-1.62422643913152,0.235594738657997,-6.89415412408401,5.41862516364517e-12,2.21569842919973e-11,"down"
"ENSG00000275700.5",3794.02752992013,0.630911230492272,0.0611759645640116,10.3130573418604,6.1512701331536e-25,4.92026385475956e-24,"up"
"ENSG00000275703.1",5.50736432755829,0.232445694277124,0.125009228632443,1.8594282743762,0.0629664571721404,0.0939796336427973,"no_change"
"ENSG00000275709.1",3.12611694839603,0.923448888302742,0.159484434139409,5.79021327871741,7.02971032916514e-09,2.31035307889474e-08,"up"
"ENSG00000275710.1",9.46389259389705,0.438677851739914,0.144809779718636,3.02933857500689,0.00245089842398151,0.00460725834874336,"up"
"ENSG00000275713.2",287.600973474312,3.25282643691936,0.174516149340684,18.6391141977887,1.54782623564319e-77,7.62833414412525e-76,"up"
"ENSG00000275714.2",8.89849991535163,1.67178442046917,0.217623324182151,7.68200939284379,1.56612350998533e-14,7.46537895936268e-14,"up"
"ENSG00000275718.2",0.755044737982937,0.146276603449095,0.330921382854041,0.442028261176501,0.658468755384588,0.72916344907085,"no_change"
"ENSG00000275719.1",12.6187505393561,-0.906232093663673,0.127988312551743,-7.08058474712137,1.4354744593849e-12,6.09451021169672e-12,"down"
"ENSG00000275720.1",9.99423248576542,-0.182607311120548,0.132303134996071,-1.38021907890521,0.167519201381889,0.227741155510119,"no_change"
"ENSG00000275722.5",0.125993534445867,0.117068679859041,0.723438100433269,0.161822662904993,0.871445505842632,NA,"no_change"
"ENSG00000275726.1",0.221165795399867,-0.204944290849187,0.40385926940356,-0.50746462041557,0.611828854522056,0.688777578172913,"no_change"
"ENSG00000275728.1",0.755612142112236,0.632556297836251,0.269613017460783,2.34616378613195,0.0189677703319837,0.0312040302055218,"up"
"ENSG00000275733.1",0.174416412447822,0.441323398616897,0.876399441748966,0.503564216946762,0.614567643278682,NA,"no_change"
"ENSG00000275734.2",57.3538323538991,0.645721842176076,0.0715292801803674,9.02737788703915,1.75834363666499e-19,1.07513038734918e-18,"up"
"ENSG00000275740.1",0.124865302709476,0.0993120207337837,0.569805531444344,0.174291078716009,0.861636710094578,NA,"no_change"
"ENSG00000275741.1",0.611599169028337,-0.989828872094782,0.275769164962036,-3.58933846803012,0.00033151817815303,0.000697896904995011,"down"
"ENSG00000275743.1",6.40950491950958,0.437705230368328,0.20240985233251,2.16246998515312,0.0305819682062368,0.0485858431702194,"up"
"ENSG00000275747.1",1.08844556782102,0.146512376313112,0.296100447406568,0.494806332095606,0.6207368342056,0.696563104813111,"no_change"
"ENSG00000275756.1",0.97719152334255,1.08761617159257,0.332162780491255,3.27434690299747,0.00105906509387111,0.00209203966359862,"up"
"ENSG00000275759.1",23.9306136580963,-0.369699884402602,0.110540100181213,-3.34448660528205,0.000824350102333474,0.00165025007368887,"down"
"ENSG00000275763.3",31.7730178864438,0.98171389085174,0.132508637558465,7.40867847515669,1.275641560311e-13,5.74854811405896e-13,"up"
"ENSG00000275764.1",468.476091656861,-0.0233125755708435,0.0603528916567658,-0.38627106226202,0.699295929542653,0.763151645471478,"no_change"
"ENSG00000275765.5",89.1927701259303,-0.502658637744493,0.0852796312693517,-5.89424028062305,3.76409115473611e-09,1.26227871910637e-08,"down"
"ENSG00000275769.1",6.68025083958547,-0.551487888126958,0.111796479050034,-4.93296294134757,8.09915261515481e-07,2.24033169698443e-06,"down"
"ENSG00000275770.1",0.306058288135774,0.163892722513786,0.34045687390002,0.481390552161139,0.630238950211516,0.704944429566225,"no_change"
"ENSG00000275772.1",1.62561781031786,1.07484283989282,0.293145888232131,3.66657996253966,0.000245816076065205,0.000525920048721749,"up"
"ENSG00000275774.3",0.509742491940641,0.430585428437576,0.245949459734238,1.75070694972393,0.0799964017123476,0.116886397076746,"no_change"
"ENSG00000275785.1",0.822011922582448,1.20874373827359,0.27688437724279,4.36551801986896,1.26821846004318e-05,3.12515512341641e-05,"up"
"ENSG00000275789.1",0.608548111644537,0.0905615628936325,0.275698806341461,0.328480068867144,0.742548711766265,0.798159238601208,"no_change"
"ENSG00000275791.1",11.6579275310204,1.00683986032757,0.194325134723769,5.18121272247557,2.20447908583947e-07,6.40675859750922e-07,"up"
"ENSG00000275793.1",17.7296489809526,1.00783799854284,0.141555147500638,7.1197552073357,1.08118916129603e-12,4.62594577608996e-12,"up"
"ENSG00000275801.1",1.08930441589299,0.749800504706593,0.257707910861711,2.90949743141158,0.00362010361579737,0.00664394292096375,"up"
"ENSG00000275803.1",1.14925931935534,2.01213128634379,0.460916306372992,4.36550249692293,1.26830853241896e-05,3.1252088777139e-05,"up"
"ENSG00000275805.1",16.7125288128486,0.227070391640466,0.195418385749507,1.16197046030015,0.245247464119978,0.31918630844348,"no_change"
"ENSG00000275807.1",24.0858240217752,0.503448150743704,0.0919420214987436,5.47571330863749,4.35752693529998e-08,1.34295483799616e-07,"up"
"ENSG00000275811.1",2.3922914576356,1.82849708325568,0.384330489414766,4.75761651395391,1.95892191689327e-06,5.23274445536513e-06,"up"
"ENSG00000275812.1",3.7587381087779,2.02061066445739,0.215563270503654,9.37363150844912,7.00789287449811e-21,4.61929708118192e-20,"up"
"ENSG00000275816.1",0.245144230157835,-2.72657549576848,0.459993174995395,-5.92742597930019,3.07719982270795e-09,1.03839618132874e-08,"down"
"ENSG00000275826.1",0.38527910112037,-2.58584320690042,0.387086292664489,-6.6802758348814,2.38492927321703e-11,9.32007398209641e-11,"down"
"ENSG00000275830.2",4.43815369225388,-1.83714251601433,0.158728766679331,-11.5740993548182,5.57536795858295e-31,5.79102136986661e-30,"down"
"ENSG00000275832.5",1666.58519341613,-0.751285162716022,0.0869218712056241,-8.64322353276044,5.46488550098211e-18,3.11001815138609e-17,"down"
"ENSG00000275833.1",4.477272671189,0.29888072830294,0.134032113672321,2.22991878672925,0.0257528349391775,0.0414240285163801,"up"
"ENSG00000275834.1",0.966360753095414,0.506584027957827,0.215704284773162,2.34851166026006,0.0188486090291511,0.0310269491766622,"up"
"ENSG00000275835.5",1155.23662625359,-0.131627971965399,0.0496950683485918,-2.6487129676949,0.00807989231118941,0.0141068437106394,"down"
"ENSG00000275839.1",3.18903053887058,0.885685221032929,0.207964842225401,4.25882188333058,2.05507136234297e-05,4.94437426825396e-05,"up"
"ENSG00000275846.1",2.98692076255481,0.152477328512521,0.17379481795321,0.877341052559872,0.380301420504816,0.465863135108439,"no_change"
"ENSG00000275850.1",2.43221686127582,0.602114956806337,0.258205003155535,2.33192598690135,0.0197045851130404,0.0323371600917795,"up"
"ENSG00000275852.1",0.65202683346036,1.58635539623934,0.391842629934996,4.04845025795816,5.15578885705503e-05,0.000118914811757727,"up"
"ENSG00000275853.1",0.138296023451582,0.110058097937579,0.514095197226644,0.214081163432965,0.830483764684158,NA,"no_change"
"ENSG00000275854.1",19.1540151977137,-0.185058387065914,0.101384947148574,-1.8253043698363,0.0679551111220382,0.100768388480455,"no_change"
"ENSG00000275860.1",0.103538156906297,0.0574419476173752,0.889850887340821,0.0645523294234514,0.948530441105389,NA,"no_change"
"ENSG00000275874.1",41.1465325700293,0.127780754435983,0.250952178748032,0.509183682219716,0.610623479772671,0.687664112814497,"no_change"
"ENSG00000275875.1",1.67350047884206,1.42602774303947,0.28650273691201,4.97736167692328,6.44568131179843e-07,1.7986075015888e-06,"up"
"ENSG00000275877.1",0.202115633030702,0.239847927325249,1.04781585293769,0.228902747226818,0.818944505277402,0.859433716286006,"no_change"
"ENSG00000275878.1",0.327441928007454,0.586457666159665,0.515133227580452,1.1384582371326,0.254929188109075,0.330032598472374,"no_change"
"ENSG00000275880.1",54.6403805514207,0.66987334795002,0.137047947707952,4.8878758066302,1.01929794925786e-06,2.79636626561034e-06,"up"
"ENSG00000275881.1",1.45866069769894,-0.341414168350774,0.174901333346493,-1.95203868271494,0.050933612171188,0.0775163104419163,"no_change"
"ENSG00000275882.1",2.86652577210023,0.160235517088037,0.140765030366582,1.13831906028614,0.254987277885949,0.33007684635955,"no_change"
"ENSG00000275888.1",33.7602701218242,0.32238254774808,0.10379341075894,3.10600206112132,0.00189635393863965,0.00362478875634018,"up"
"ENSG00000275894.1",23.2935627576805,-0.791728145510742,0.14749363701409,-5.36788000851255,7.96675249419896e-08,2.4001958475153e-07,"down"
"ENSG00000275895.7",41.4835203293937,-0.276891032129025,0.174823919782846,-1.58382807382972,0.113232848804682,0.160218987036355,"no_change"
"ENSG00000275896.6",48.9192122849041,3.1643097737493,0.283912520665786,11.1453688845031,7.54310680029999e-29,7.17409939451049e-28,"up"
"ENSG00000275897.1",20.9106816121775,0.739619970883685,0.136891344475696,5.40297104770562,6.55460426768265e-08,1.98861941816878e-07,"up"
"ENSG00000275898.1",4.73020400971703,-0.325955855560756,0.195532233121773,-1.66701852864207,0.095510720624521,0.137324404716546,"no_change"
"ENSG00000275901.1",0.539989842272697,0.0157998863181422,0.215661359088718,0.0732624814426885,0.94159724690824,0.956047057186122,"no_change"
"ENSG00000275908.1",0.657660670500944,0.716541938253255,0.317361354738305,2.25781093871405,0.023957448958558,0.0387471051809523,"up"
"ENSG00000275910.1",13.2761656409578,0.756683692054496,0.145636043541402,5.19571717038155,2.03932108431158e-07,5.94374663219845e-07,"up"
"ENSG00000275919.1",0.291589467610701,0.34619922859434,0.847512394967737,0.408488690725897,0.682914931726796,0.749631083053771,"no_change"
"ENSG00000275923.1",0.0313775449698881,0.0953989194402862,2.43121086250834,0.0392392617651686,0.968699631365157,NA,"no_change"
"ENSG00000275927.1",1.47869695195132,-0.656615207071076,0.293436612404902,-2.23767307593177,0.0252423822659092,0.0406600925993757,"down"
"ENSG00000275929.1",0.708672688403805,1.27430948291536,0.295014000865049,4.31948815710033,1.56391500727061e-05,3.81744674563549e-05,"up"
"ENSG00000275930.1",0.252259466211362,0.158305350582014,0.302529897796967,0.52327175507214,0.600785153571299,0.678647692101597,"no_change"
"ENSG00000275936.1",5.19520100287764,0.436973842235988,0.174100025967471,2.50990107444115,0.0120764987804168,0.0205173660121482,"up"
"ENSG00000275939.1",0.672191134473553,0.0358986815040567,0.301701551540552,0.118987394399368,0.905285342640692,0.92752902214971,"no_change"
"ENSG00000275940.1",1.06695441131056,0.231566546626352,0.270184232787494,0.857069060756348,0.391406718769871,0.477297096966992,"no_change"
"ENSG00000275944.1",0.210828322120042,0.356191526066811,0.57033453464454,0.624530875179787,0.532279000139412,0.616566159524945,"no_change"
"ENSG00000275945.1",2.62047370413392,0.159983881901165,0.148290614897278,1.07885372255006,0.280652941526105,0.359030313712565,"no_change"
"ENSG00000275953.1",0.143110607564084,0.0356758421342247,0.999855883399195,0.0356809843564035,0.971536733181581,NA,"no_change"
"ENSG00000275954.5",0.778567412636035,0.942009286391959,0.405924057446195,2.32065399700243,0.0203055254139523,0.0332482827078823,"up"
"ENSG00000275956.1",8.46239170438842,0.433063746675753,0.143901298313881,3.00944989204436,0.00261721246311599,0.00490138549671815,"up"
"ENSG00000275961.1",0.206679580471077,0.480593349349497,1.06122829597915,0.452865185719603,0.650645821270349,0.722457654529343,"no_change"
"ENSG00000275963.1",11.7987223722134,-0.597780288566539,0.0989873523593505,-6.03895623348362,1.55114306535457e-09,5.34983693011366e-09,"down"
"ENSG00000275964.1",160.918749535612,0.418602172715337,0.0887133458380562,4.71859300042052,2.37481398294395e-06,6.28974710528656e-06,"up"
"ENSG00000275965.1",1.50701001814047,1.09459646304943,0.267395389317343,4.09355025097449,4.24817955411136e-05,9.88026520801527e-05,"up"
"ENSG00000275967.1",0.157312697289624,0.0564401238532776,0.608034127623302,0.0928239407776205,0.926043431131085,NA,"no_change"
"ENSG00000275978.1",0.142041171026867,0.0283083383592454,0.532735690355352,0.053137679475469,0.957622209967131,NA,"no_change"
"ENSG00000275980.1",0.173214171097573,0.285495446934809,0.592850453866897,0.481564018501884,0.630115691925829,NA,"no_change"
"ENSG00000275981.1",6.50019964328183,0.305591021402096,0.216452263941879,1.4118171639182,0.158003803285706,0.216223933210869,"no_change"
"ENSG00000275989.2",0.303166904079159,0.754818163574494,0.512335983852985,1.47328742732053,0.140673549375497,0.194855038971293,"no_change"
"ENSG00000275993.3",527.818411401435,-0.424171198747622,0.136031333115426,-3.1181874722032,0.00181967016239369,0.00348548710978517,"down"
"ENSG00000275995.1",5.19543348229511,0.154827646698833,0.147924718947049,1.04666514022078,0.295254046863413,0.375068157583968,"no_change"
"ENSG00000275997.1",0.482273658212317,-0.350174649352714,0.325781452747595,-1.07487595257308,0.28243026962473,0.360917457071728,"no_change"
"ENSG00000276002.1",0.606437534764081,0.252086609827722,0.265857367551034,0.948202459649086,0.343026395237694,0.426697734288527,"no_change"
"ENSG00000276007.1",67.6311601226971,-0.209811754915371,0.111866055908111,-1.87556228037319,0.060715409950988,0.0908776045181597,"no_change"
"ENSG00000276012.1",1.22852652830057,-0.833120661347213,0.256674996778333,-3.24581931159701,0.00117113145206625,0.00230228654069787,"down"
"ENSG00000276014.1",1.16200454088333,2.00886489533874,0.500370285749971,4.01475657637781,5.9507178436568e-05,0.000136240432279141,"up"
"ENSG00000276023.5",1470.34087485625,-0.295024585469959,0.0690625855630038,-4.27184390889647,1.93863260724031e-05,4.67725635888167e-05,"down"
"ENSG00000276029.1",0.336407095628976,0.854081139842233,0.361260599598672,2.3641690812423,0.0180705631883403,0.0298416856836126,"up"
"ENSG00000276030.1",10.1919932479095,0.791606998472901,0.145099350208592,5.45562056160073,4.88021059095764e-08,1.49678752617226e-07,"up"
"ENSG00000276031.1",0.251305877973233,0.374140796592448,0.83470475083076,0.448231301211686,0.653986274774184,0.725427890070163,"no_change"
"ENSG00000276036.1",0.866711447896583,1.37359160331239,0.252942583538935,5.43044822304881,5.62126871951777e-08,1.71556984617465e-07,"up"
"ENSG00000276040.4",0.188007176689544,0.359638311703849,0.718233220011223,0.500726368098415,0.616563712318557,0.693034384123564,"no_change"
"ENSG00000276043.5",1232.67643456542,3.35046087536858,0.106957759717733,31.3250846335099,2.12570662547642e-215,2.94925690446782e-212,"up"
"ENSG00000276045.3",1572.95807406723,0.401780476520911,0.0721679939549875,5.56729450968956,2.58724906002749e-08,8.12352202807287e-08,"up"
"ENSG00000276047.1",0.863067127594502,0.863667559079975,0.399651976484507,2.1610491374949,0.0306915439101982,0.0487497775517233,"up"
"ENSG00000276048.1",1.90868480310226,1.99132268436822,0.398292003796782,4.99965519113019,5.74329296201252e-07,1.6101688094161e-06,"up"
"ENSG00000276050.1",0.225983408497594,-0.445688878817788,0.48273259081513,-0.923262458963479,0.355870446571283,0.44040134054832,"no_change"
"ENSG00000276054.1",3.01695961621312,0.103815918604454,0.151062201687397,0.687239544007754,0.491931788938732,0.578212126320434,"no_change"
"ENSG00000276058.1",12.450061135918,1.22033277451576,0.140273614870134,8.69966012956571,3.32879627559469e-18,1.91661138679707e-17,"up"
"ENSG00000276063.1",0.985514270797218,1.07856588699315,0.242826711466612,4.44171022404777,8.92466954835251e-06,2.23409510809907e-05,"up"
"ENSG00000276067.2",5.0652204480903,1.54586764706065,0.322526134843363,4.79299963648346,1.64305922589461e-06,4.42254360126895e-06,"up"
"ENSG00000276070.5",255.293334411571,0.0717489309104469,0.134274370903133,0.534345686580854,0.593102388878269,0.671927201808122,"no_change"
"ENSG00000276071.1",19.7214963132955,0.172166464009323,0.120918285302242,1.4238248878487,0.154497169333879,0.211976412884377,"no_change"
"ENSG00000276075.1",32.8624407117094,0.300427943780845,0.133427281646472,2.25162305694615,0.0243461027291038,0.0393256769607345,"up"
"ENSG00000276081.1",1.15474825956012,1.22118428535769,0.348701846820111,3.50208723152441,0.000461628453249972,0.000953474025896601,"up"
"ENSG00000276083.1",0.284338061868033,-0.121883812235404,0.350295367891162,-0.347945829170295,0.727880866426168,0.786503455866314,"no_change"
"ENSG00000276085.1",166.720420302288,0.340687592751579,0.15141574544288,2.25001430171673,0.0244480374616767,0.0394777948502104,"up"
"ENSG00000276087.2",0.755364108266743,-1.56744437841026,0.310812822284101,-5.04304927606084,4.58171201335949e-07,1.29529907089635e-06,"down"
"ENSG00000276088.1",0.42839905462366,0.881563330355867,0.614220609907106,1.43525520983282,0.151214386130241,0.208034703021257,"no_change"
"ENSG00000276092.1",1.690152578896,0.0690841013793463,0.180710655010122,0.382291245502247,0.702245347535185,0.765567485044489,"no_change"
"ENSG00000276093.1",4.4498749042893,-0.245426729867498,0.251662668319435,-0.975221042939821,0.329450626199863,0.412297305468381,"no_change"
"ENSG00000276096.1",4.51774844286137,0.782882610762359,0.128456319499557,6.09454337328306,1.0975027365449e-09,3.82879935939564e-09,"up"
"ENSG00000276097.1",0.761377076496271,0.609367948724244,0.353192199746523,1.72531542078667,0.0844706443733358,0.122812054456077,"no_change"
"ENSG00000276102.1",0.235036369311701,0.0955715560292402,0.352882348843331,0.270831217096866,0.786520849069381,0.834125291268452,"no_change"
"ENSG00000276103.1",7.07004446156829,0.297779484467496,0.134527277639768,2.21352494224167,0.0268614755943387,0.0430907347355313,"up"
"ENSG00000276107.1",140.934506747577,1.76592031541431,0.160717273499478,10.9877443597875,4.37728940462812e-28,4.0292359346783e-27,"up"
"ENSG00000276109.1",0.153945111545716,-1.26089632410451,0.61952011450225,-2.03527907260537,0.041822800656607,NA,"no_change"
"ENSG00000276110.1",0.576943957685612,0.282104891630604,0.251120995679203,1.1233823395276,0.261275147052299,0.337208812058901,"no_change"
"ENSG00000276115.1",29.5098529052181,0.0181971874790823,0.106964781979835,0.170123167104784,0.864913274369087,0.895584374041401,"no_change"
"ENSG00000276116.2",32.7502798230278,1.57649651882565,0.149889715667907,10.5177097161123,7.15926774326096e-26,5.96301753002006e-25,"up"
"ENSG00000276119.1",0.158965322297175,-0.460480242136218,0.672859975693013,-0.684362659053908,0.493746189211341,NA,"no_change"
"ENSG00000276121.1",0.489767365770232,0.822846487599395,0.313815620192671,2.62206988643267,0.00873975071588366,0.0151790261181524,"up"
