	DGRP-551_1d_WholeBrain_Unstranded_RNA-seq	DGRP-551_1d_WholeBrain_Stranded_RNA-seq	w1118_1d_WholeBrain_Unstranded_RNA-seq	w1118_1d_WholeBrain_Stranded_RNA-seq	DGRP-551_1d_WholeBrainNuclei_Unstranded_Rep1_RNA-seq	DGRP-551_1d_WholeBrainNuclei_Unstranded_Rep2_RNA-seq
CR43961	0.368168627384689	0.0	1.8825503804619357	1.5143513011767942	1.0599594064193991	24.19499464336951
CR43962	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
CR43963	1.104505882154067	0.0	0.0	3.0287026023535883	11.65955347061339	16.129996428913003
CR43964	0.0	0.0	0.0	0.0	0.0	0.0
Lst8	55.59346273508804	45.79012031442384	47.06375951154839	57.54534944471818	58.29776735306696	43.3493654027037
ens	3368.742940569904	2569.3345287537823	3330.2316230371644	2633.456912746445	2721.9757556850172	2546.5231862146406
mgr	150.5809686003378	147.5459432353657	133.66107701279745	136.29161710591146	103.87602182910112	137.77705283029857
Mhc	900.5404625829492	676.6762224242634	2065.1577673667434	1774.8197249792026	10.599594064193992	66.53623526926614
CG43965	0.0	0.0	0.0	0.0	0.0	0.0
CR43966	0.0	0.0	0.0	0.0	0.0	0.0
CR43967	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
CG43968	0.368168627384689	0.0	0.0	3.0287026023535883	2.1199188128387982	4.032499107228251
CR43969	0.0	0.0	0.0	0.0	2.1199188128387982	0.0
CR43970	0.736337254769378	0.0	0.0	1.5143513011767942	0.0	3.6964575149592305
CR43971	4.418023528616268	5.087791146047094	9.41275190230968	16.657864312944735	11.65955347061339	2.0162495536141254
CR43972	4.786192156000957	0.0	7.530201521847743	9.086107807060765	6.359756438516396	2.3522911458831466
CR43973	2.577180391692823	2.543895573023547	0.0	6.057405204707177	2.1199188128387982	2.6883327381521673
CR43974	0.736337254769378	2.543895573023547	0.0	1.5143513011767942	0.0	2.6883327381521673
CR43975	2.577180391692823	5.087791146047094	0.0	3.0287026023535883	1.0599594064193991	21.84270349748636
RhoGEF3	3833.003579701997	2922.9360134040553	2995.13765531494	2780.348988960594	1690.6352532389417	1531.0054943776593
CR43977	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
CR43978	9.572384312001914	5.087791146047094	0.0	1.5143513011767942	9.539634657774593	10.75333095260867
CR43979	0.0	0.0	0.0	0.0	0.0	0.0
CG43980	2.945349019077512	0.0	1.8825503804619357	9.086107807060765	1.0599594064193991	8.064998214456502
CG1172	244.8321372108182	193.33606354978954	233.43624717728002	205.951776960044	188.67277434265307	218.4270349748636
CR43981	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
CG43982	0.0	0.0	0.0	0.0	0.0	0.0
CR43983	0.0	0.0	0.0	0.0	0.0	0.0
CR43984	0.0	0.0	0.0	0.0	0.0	0.0
CR43985	0.0	0.0	0.0	1.5143513011767942	0.0	3.3604159226902093
CR43987	0.0	0.0	0.0	0.0	0.0	0.6720831845380418
CR43988	0.0	0.0	0.0	0.0	0.0	1.6802079613451046
CR43989	1.104505882154067	2.543895573023547	5.647651141385807	1.5143513011767942	3.179878219258198	1.3441663690760837
CR43990	0.736337254769378	2.543895573023547	0.0	0.0	1.0599594064193991	0.6720831845380418
CR43991	0.0	0.0	0.0	0.0	0.0	0.0
CR43992	1.104505882154067	2.543895573023547	0.0	0.0	2.1199188128387982	14.785830059836922
CG43993	0.0	0.0	0.0	0.0	0.0	0.0
CR43994	0.0	0.0	0.0	1.5143513011767942	0.0	0.3360415922690209
CR43995	1.472674509538756	2.543895573023547	1.8825503804619357	0.0	3.179878219258198	5.040623884035314
CG43996	0.736337254769378	0.0	0.0	3.0287026023535883	1.0599594064193991	0.6720831845380418
CG43997	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
CG43998	0.0	0.0	0.0	0.0	0.0	0.0
CG43999	0.0	0.0	0.0	0.0	0.0	0.0
CG44000	0.0	0.0	0.0	0.0	0.0	0.0
CG44001	0.0	0.0	0.0	0.0	0.0	0.0
CG44002	21.35378038831196	30.526746876282562	26.3557053264671	13.629161710591147	15.899391096290989	23.186869866562443
CR44003	77.31541175078469	66.14128489861221	43.29865875062452	37.858782529419855	39.21849803751777	40.324991072282515
CG44004	2.577180391692823	0.0	3.7651007609238714	3.0287026023535883	4.2398376256775965	8.737081398994544
CG44005	0.736337254769378	0.0	0.0	0.0	0.0	2.0162495536141254
CG44006	8.099709802463158	12.719477865117733	1.8825503804619357	3.0287026023535883	18.019309909129788	110.8937254487769
CG44008	5.890698038155024	15.263373438141281	3.7651007609238714	3.0287026023535883	4.2398376256775965	20.834578720679296
Vti1b	51.911776461241146	66.14128489861221	52.7114106529342	71.17451115530932	42.39837625677597	94.42768742759488
Rgk1	1288.5901958464115	1007.3826469173245	1447.6812425752287	1087.3042342449382	1111.8974173339498	1004.7643608843725
CG44013	0.0	0.0	0.0	0.0	0.0	0.0
CG44014	3.68168627384689	10.175582292094187	11.295302282771614	9.086107807060765	0.0	20.162495536141257
Hph	616.682450869354	554.5692349191332	449.92954093040265	472.4776059671598	701.6931270496423	561.861542273803
CR44016	0.0	2.543895573023547	0.0	0.0	0.0	0.0
CR44017	0.736337254769378	2.543895573023547	0.0	0.0	3.179878219258198	3.6964575149592305
CR44018	65.53401567447465	94.12413620187122	82.83221674032518	69.66015985413253	107.05590004835932	42.67728221816566
CR44019	1.472674509538756	0.0	0.0	4.5430539035303825	0.0	0.0
CR44020	0.0	0.0	0.0	0.0	1.0599594064193991	0.6720831845380418
CR44021	0.0	0.0	0.0	0.0	0.0	0.0
CR44022	1.472674509538756	2.543895573023547	5.647651141385807	4.5430539035303825	6.359756438516396	3.3604159226902093
CR44023	55.96163136247272	91.58024062884768	82.83221674032518	68.14580855295573	82.67683370071313	32.59603445009503
CR44024	1022.772446874666	1282.1233688038676	581.7080675627382	816.235351334292	2902.168854776315	2302.8930318196003
Pburs	0.0	2.543895573023547	0.0	0.0	0.0	11.761455729415733
Pde1c	3696.0448503148928	3642.8584605697188	3296.3457161888496	3027.1882510524115	4267.396570244501	6229.202995890841
koko	32.76700783723732	30.526746876282562	15.060403043695485	18.17221561412153	55.11788913380876	21.50666190521734
pre-lola-G	6.99520392030909	15.263373438141281	1.8825503804619357	1.5143513011767942	10.599594064193992	9.409164583532586
CR44026	0.0	0.0	0.0	0.0	1.0599594064193991	6.720831845380419
CR44027	10.308721566771291	2.543895573023547	3.7651007609238714	6.057405204707177	13.77947228345219	12.433538913953775
CR44028	0.368168627384689	0.0	0.0	3.0287026023535883	8.479675251355193	1.0081247768070627
CR44029	513.9634038290259	681.7640135703106	235.31879755774196	352.84385317419304	1292.0905164252476	187.17516689384465
CR44030	0.0	0.0	7.530201521847743	6.057405204707177	4.2398376256775965	5.040623884035314
CR44031	0.0	0.0	0.0	6.057405204707177	0.0	0.3360415922690209
CR44032	0.0	0.0	0.0	0.0	0.0	0.0
CR44033	0.0	0.0	0.0	0.0	0.0	0.0
CR44034	0.368168627384689	0.0	0.0	0.0	1.0599594064193991	1.6802079613451046
CR44035	0.368168627384689	2.543895573023547	0.0	0.0	1.0599594064193991	1.6802079613451046
CR44036	0.0	0.0	0.0	0.0	0.0	0.0
CG44037	0.368168627384689	0.0	0.0	0.0	0.0	0.3360415922690209
CG44038	0.368168627384689	0.0	0.0	1.5143513011767942	0.0	0.0
CR44039	0.736337254769378	0.0	1.8825503804619357	0.0	1.0599594064193991	0.6720831845380418
CG44040	0.0	0.0	0.0	0.0	0.0	0.0
CR44041	0.0	0.0	0.0	0.0	0.0	0.0
CR44042	0.0	0.0	0.0	4.5430539035303825	4.2398376256775965	16.129996428913003
CR44043	0.0	0.0	5.647651141385807	25.7439721200055	2.1199188128387982	2.6883327381521673
CG44044	0.0	0.0	0.0	0.0	0.0	0.0
CR44045	0.0	0.0	0.0	0.0	0.0	0.0
CR44046	4.049854901231579	5.087791146047094	5.647651141385807	0.0	8.479675251355193	10.081247768070629
CR44047	2.209011764308134	0.0	1.8825503804619357	4.5430539035303825	3.179878219258198	2.0162495536141254
CR44048	0.0	0.0	1.8825503804619357	0.0	3.179878219258198	3.6964575149592305
CR44049	0.0	0.0	0.0	0.0	0.0	0.0
CR44050	0.368168627384689	0.0	0.0	0.0	1.0599594064193991	7.05687343764944
CR44051	0.736337254769378	0.0	0.0	0.0	0.0	0.0
CR44052	0.0	0.0	0.0	0.0	0.0	0.0
Tep5	0.0	0.0	1.8825503804619357	0.0	0.0	0.6720831845380418
vih	309.26164700313876	223.86281042607212	252.26175098189938	151.43513011767942	142.0345604601995	288.659727759089
AP-2alpha	2902.6414583008877	2928.0238045501023	2742.8759043330406	3166.5085707606763	1922.7663632447902	2441.006126242168
iab-8	0.0	0.0	0.0	0.0	0.0	5.376665476304335
CR44053	1.104505882154067	2.543895573023547	0.0	1.5143513011767942	1.0599594064193991	1.6802079613451046
CR44054	1.104505882154067	0.0	1.8825503804619357	3.0287026023535883	2.1199188128387982	1.6802079613451046
CR44055	1.472674509538756	2.543895573023547	0.0	0.0	1.0599594064193991	1.3441663690760837
CR44056	0.736337254769378	0.0	0.0	0.0	1.0599594064193991	2.0162495536141254
CR44057	0.0	0.0	0.0	0.0	0.0	0.0
CR44058	0.736337254769378	0.0	0.0	1.5143513011767942	0.0	2.0162495536141254
CR44059	0.368168627384689	0.0	0.0	0.0	0.0	0.0
CR44060	0.0	0.0	0.0	0.0	0.0	0.0
CR44061	0.0	0.0	0.0	0.0	0.0	3.0243743304211885
CR44062	0.0	0.0	0.0	1.5143513011767942	1.0599594064193991	10.417289360339648
CR44063	0.0	0.0	0.0	0.0	0.0	0.0
CR44064	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
CR44065	0.368168627384689	0.0	0.0	0.0	1.0599594064193991	1.0081247768070627
CR44066	1.472674509538756	0.0	3.7651007609238714	1.5143513011767942	1.0599594064193991	6.384790253111397
CR44067	0.0	0.0	0.0	0.0	0.0	0.0
CR44068	0.0	0.0	0.0	0.0	1.0599594064193991	0.3360415922690209
CR44069	16.567588232311003	15.263373438141281	9.41275190230968	13.629161710591147	58.29776735306696	13.105622098491816
CR44070	0.0	0.0	0.0	0.0	0.0	0.6720831845380418
CR44071	1.104505882154067	2.543895573023547	3.7651007609238714	3.0287026023535883	0.0	0.0
CR44073	0.736337254769378	0.0	0.0	0.0	2.1199188128387982	7.392915029918461
CR44074	1.472674509538756	0.0	0.0	0.0	0.0	6.048748660842377
CR44075	1.104505882154067	5.087791146047094	5.647651141385807	1.5143513011767942	0.0	4.368540699497272
CR44076	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
CR44077	0.0	0.0	0.0	0.0	0.0	0.0
CR44078	0.0	0.0	1.8825503804619357	1.5143513011767942	0.0	0.0
CR44079	0.0	0.0	3.7651007609238714	3.0287026023535883	2.1199188128387982	0.0
CR44080	0.0	2.543895573023547	0.0	0.0	0.0	2.0162495536141254
CR44081	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
CR44082	0.0	0.0	0.0	0.0	0.0	2.3522911458831466
CR44083	0.368168627384689	0.0	0.0	0.0	0.0	1.0081247768070627
CR44084	0.0	0.0	0.0	0.0	0.0	0.0
CG44085	88.72863919971005	81.4046583367535	139.30872815418326	107.51894238355239	41.338416850356566	151.55475811332843
RapGAP1	1847.1020035889846	1712.041720644847	1408.147684585528	1403.8036561908882	1228.4929520400838	1166.7364083580408
CR44087	0.0	0.0	0.0	0.0	1.0599594064193991	0.0
CG44088	5.522529410770335	20.351164584188375	5.647651141385807	12.114810409414353	14.839431689871589	18.818329167065173
CR44089	0.0	0.0	0.0	0.0	0.0	0.0
CG44090	0.0	0.0	0.0	0.0	0.0	0.0
CR44091	0.0	0.0	0.0	0.0	0.0	0.0
CR44092	0.368168627384689	0.0	0.0	0.0	0.0	0.0
CR44093	0.736337254769378	2.543895573023547	1.8825503804619357	0.0	3.179878219258198	7.392915029918461
CG44094	0.0	0.0	0.0	0.0	0.0	0.6720831845380418
CR44095	4.418023528616268	7.631686719070641	3.7651007609238714	3.0287026023535883	20.139228721968585	23.186869866562443
CR44096	0.0	2.543895573023547	0.0	0.0	1.0599594064193991	1.3441663690760837
CR44097	0.0	0.0	0.0	0.0	0.0	0.0
CG44098	935.14831355711	831.8538523786998	743.6074002824646	687.5154907342645	935.9441558683295	705.687343764944
pHCl-1	1648.6591134286373	1732.3928852290353	1118.2349259943899	1272.055092988507	3409.8894104512074	3682.3437680839315
CR44100	0.0	0.0	0.0	0.0	0.0	2.3522911458831466
CG44102	3.3135176464622007	2.543895573023547	0.0	0.0	15.899391096290989	8.401039806725523
CR44103	0.0	0.0	0.0	0.0	3.179878219258198	7.728956622187481
CR44105	0.0	0.0	0.0	0.0	1.0599594064193991	1.3441663690760837
CR44106	0.0	0.0	0.0	0.0	0.0	0.6720831845380418
CR44107	0.0	0.0	0.0	0.0	0.0	0.0
smt3	335.4016195474517	503.6913234586622	295.5604097325239	355.8725557765466	326.46749717717495	386.4478311093741
CR44108	0.0	0.0	1.8825503804619357	0.0	1.0599594064193991	2.0162495536141254
CR44109	1.104505882154067	0.0	0.0	0.0	0.0	2.3522911458831466
CR44110	0.0	0.0	0.0	0.0	0.0	3.0243743304211885
CR44111	0.0	0.0	1.8825503804619357	4.5430539035303825	3.179878219258198	12.097497321684754
CR44112	0.368168627384689	0.0	0.0	1.5143513011767942	0.0	1.0081247768070627
CR44113	1.104505882154067	0.0	1.8825503804619357	1.5143513011767942	0.0	1.0081247768070627
CR44114	0.368168627384689	0.0	0.0	0.0	0.0	0.0
CR44115	0.0	0.0	0.0	0.0	0.0	0.0
CR44116	0.736337254769378	0.0	0.0	0.0	0.0	0.3360415922690209
CR44117	0.0	0.0	0.0	0.0	0.0	0.0
CR44118	0.0	0.0	0.0	0.0	0.0	0.0
CR44119	5.154360783385646	10.175582292094187	11.295302282771614	7.571756505883971	12.719512877032791	8.737081398994544
CR44120	0.0	0.0	0.0	0.0	0.0	0.0
CR44121	0.0	0.0	0.0	0.0	0.0	0.0
Piezo	1130.2776860709953	1027.733811501513	1110.704724472542	1053.9885056190487	1690.6352532389417	877.4045974144136
fd3F	0.0	0.0	0.0	0.0	0.0	3.0243743304211885
CR44124	3.3135176464622007	7.631686719070641	0.0	0.0	1.0599594064193991	1.3441663690760837
CR44125	0.368168627384689	0.0	0.0	1.5143513011767942	1.0599594064193991	2.6883327381521673
CR44126	0.0	2.543895573023547	0.0	0.0	1.0599594064193991	1.6802079613451046
CR44127	0.368168627384689	0.0	1.8825503804619357	6.057405204707177	7.419715844935794	4.704582291766293
Src42A	1181.453125277467	1093.8750964001251	1191.6543908324054	1175.1366097131922	1187.154535189727	1035.3441457808535
CR44129	5.154360783385646	30.526746876282562	5.647651141385807	12.114810409414353	6.359756438516396	8.737081398994544
CR44130	0.368168627384689	0.0	3.7651007609238714	0.0	0.0	1.3441663690760837
Pcf11	2497.2877995503454	2213.1891485304855	2215.7617978036983	2050.431661793379	2635.0590843586265	2228.9638815204157
Nrg	1475.9880271852182	1271.9477865117733	1683.0000401329705	1461.3490056356063	1413.9858481634785	1887.8816653673596
Slh	172.30291761603445	175.52879453862474	161.8993327197265	174.15039963533133	192.91261196833065	168.6928793190485
CG4267	1.104505882154067	0.0	22.590604565543227	24.229620818828707	4.2398376256775965	12.097497321684754
CR44131	0.368168627384689	0.0	0.0	0.0	0.0	0.0
CR44133	0.0	0.0	0.0	0.0	3.179878219258198	0.3360415922690209
CR44134	0.0	0.0	0.0	0.0	0.0	0.0
CR44135	0.0	0.0	0.0	0.0	1.0599594064193991	1.0081247768070627
CR44136	0.0	0.0	0.0	0.0	0.0	0.0
CR44137	27.244478426466983	50.87791146047093	5.647651141385807	16.657864312944735	93.27642776490713	208.34578720679298
CR44138	11.04505882154067	17.807269011164827	13.17785266323355	10.600459108237558	10.599594064193992	1.0081247768070627
CG44139	0.0	0.0	0.0	0.0	2.1199188128387982	1.0081247768070627
CG44140	0.0	0.0	0.0	0.0	0.0	0.0
CG44141	0.0	0.0	0.0	0.0	0.0	0.0
CG44142	0.368168627384689	0.0	0.0	6.057405204707177	0.0	2.3522911458831466
CR44143	0.0	0.0	0.0	0.0	0.0	1.0081247768070627
CR44144	0.0	0.0	0.0	0.0	0.0	0.0
CR44145	0.0	0.0	0.0	0.0	1.0599594064193991	1.3441663690760837
CR44146	1.840843136923445	2.543895573023547	3.7651007609238714	10.600459108237558	2.1199188128387982	1.0081247768070627
CR44147	0.0	0.0	0.0	0.0	0.0	0.0
CR44148	0.0	0.0	0.0	0.0	0.0	0.0
CR44149	2.209011764308134	0.0	3.7651007609238714	4.5430539035303825	5.299797032096996	1.3441663690760837
CR44150	0.736337254769378	2.543895573023547	0.0	1.5143513011767942	2.1199188128387982	19.154370759334192
CR44151	0.0	2.543895573023547	0.0	0.0	1.0599594064193991	1.6802079613451046
ppk18	1.104505882154067	2.543895573023547	0.0	0.0	3.179878219258198	3.0243743304211885
CG44153	1066.9526821608288	819.1343745135821	1018.4597558299073	864.6945929719494	747.2713815256765	463.0653141467108
koi	443.64319599855025	363.7770669423672	361.44967304869164	396.76004090832004	511.9603933005698	547.4117538062351
Np	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
CR43751	6.627035292924401	5.087791146047094	7.530201521847743	3.0287026023535883	3.179878219258198	8.737081398994544
CR44155	0.0	0.0	0.0	0.0	0.0	0.0
CR44156	0.0	0.0	0.0	0.0	0.0	0.6720831845380418
CR44157	0.0	0.0	0.0	0.0	1.0599594064193991	0.6720831845380418
CG44158	2.945349019077512	0.0	1.8825503804619357	3.0287026023535883	8.479675251355193	17.13812120572007
Irk1	5.890698038155024	7.631686719070641	7.530201521847743	19.68656691529832	7.419715844935794	16.802079613451046
CR44160	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
CR44161	2.945349019077512	0.0	5.647651141385807	3.0287026023535883	7.419715844935794	2.3522911458831466
Strn-Mlck	137.326898014489	139.91425651629507	229.67114641635615	174.15039963533133	71.01728023009974	58.47123705480964
CG44163	0.0	0.0	0.0	0.0	0.0	0.0
FDY	0.0	0.0	1.8825503804619357	1.5143513011767942	0.0	0.0
cv-d	317.36135680560193	251.8456617293311	508.28860272472264	437.6475260400935	115.53557529971451	195.5762067005702
CR44164	1.472674509538756	0.0	3.7651007609238714	1.5143513011767942	0.0	0.0
CR44165	10.308721566771291	7.631686719070641	7.530201521847743	19.68656691529832	10.599594064193992	26.211244196983632
CR44166	0.0	0.0	0.0	1.5143513011767942	0.0	0.0
St3	379.58185483361433	468.0767854363326	464.98994397409814	511.85073979775643	665.6545072313827	891.1823026974436
CR44168	0.0	0.0	0.0	0.0	0.0	0.0
CR44169	0.0	0.0	0.0	0.0	0.0	0.0
CR44170	1.472674509538756	2.543895573023547	1.8825503804619357	0.0	2.1199188128387982	0.6720831845380418
CR44171	1.840843136923445	7.631686719070641	3.7651007609238714	3.0287026023535883	2.1199188128387982	2.0162495536141254
CR44172	0.0	0.0	0.0	1.5143513011767942	0.0	0.0
CR44173	0.0	0.0	0.0	0.0	0.0	0.0
CG44174	0.0	0.0	0.0	0.0	0.0	0.0
CR44175	0.0	0.0	0.0	0.0	0.0	0.0
CR44176	0.0	0.0	0.0	0.0	0.0	1.3441663690760837
CR44177	1.104505882154067	0.0	1.8825503804619357	4.5430539035303825	1.0599594064193991	3.0243743304211885
CR44178	6.2588666655397125	15.263373438141281	3.7651007609238714	0.0	21.199188128387984	8.737081398994544
CR44179	2.577180391692823	5.087791146047094	1.8825503804619357	1.5143513011767942	3.179878219258198	12.769580506222795
CR44180	0.0	0.0	0.0	0.0	1.0599594064193991	1.3441663690760837
CR44181	0.0	0.0	0.0	0.0	1.0599594064193991	0.0
CR44182	0.0	0.0	0.0	0.0	0.0	0.0
CR44183	0.368168627384689	0.0	0.0	0.0	0.0	0.6720831845380418
CR44184	0.0	2.543895573023547	0.0	1.5143513011767942	1.0599594064193991	2.6883327381521673
CR44185	0.736337254769378	2.543895573023547	0.0	3.0287026023535883	0.0	2.3522911458831466
CR44186	0.736337254769378	2.543895573023547	0.0	0.0	0.0	0.3360415922690209
CR44187	0.0	0.0	0.0	0.0	0.0	0.0
CR44188	0.0	0.0	0.0	1.5143513011767942	0.0	0.0
CR44189	0.368168627384689	0.0	0.0	0.0	2.1199188128387982	13.441663690760837
CR44190	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
CR44191	0.0	0.0	0.0	0.0	1.0599594064193991	2.6883327381521673
CR44192	0.0	2.543895573023547	0.0	0.0	1.0599594064193991	0.0
Cdep	5155.4652892678	4439.097774926089	4608.483331370819	4329.5303700644545	3163.9788281619067	2655.4006621098033
CG44194	0.0	0.0	0.0	0.0	0.0	0.0
CG44195	4.049854901231579	2.543895573023547	5.647651141385807	9.086107807060765	1.0599594064193991	0.3360415922690209
CR44196	0.0	0.0	0.0	0.0	1.0599594064193991	3.6964575149592305
CR44197	2.577180391692823	2.543895573023547	0.0	0.0	3.179878219258198	17.81020439025811
CR44198	0.0	0.0	0.0	1.5143513011767942	0.0	0.3360415922690209
CR44199	0.0	0.0	0.0	0.0	0.0	0.6720831845380418
eIF4E3	0.368168627384689	0.0	3.7651007609238714	0.0	0.0	1.3441663690760837
CR44200	0.0	0.0	0.0	0.0	0.0	0.6720831845380418
CR44201	0.0	0.0	0.0	1.5143513011767942	0.0	1.6802079613451046
CR44202	0.0	0.0	0.0	0.0	0.0	0.0
CR44203	0.0	0.0	0.0	0.0	1.0599594064193991	2.0162495536141254
CR44204	0.368168627384689	0.0	0.0	0.0	0.0	0.0
Sgt1	173.03925487080383	150.08983880838926	124.24832511048776	115.09069888943635	67.83740201084154	123.99934754726873
Oseg1	41.234886267085166	40.70232916837675	35.76845722877678	43.91618773412703	79.49695548145495	40.324991072282515
CR44205	1.104505882154067	0.0	1.8825503804619357	1.5143513011767942	4.2398376256775965	3.6964575149592305
CR44206	4.786192156000957	2.543895573023547	1.8825503804619357	4.5430539035303825	36.038619818259576	14.11374687529888
CR44207	5.890698038155024	12.719477865117733	5.647651141385807	10.600459108237558	10.599594064193992	0.0
CR44208	1.104505882154067	0.0	0.0	0.0	0.0	0.3360415922690209
CR44209	0.0	0.0	0.0	0.0	1.0599594064193991	0.0
Spn42Da	155.36716075633876	119.5630919321067	103.54027092540646	136.29161710591146	202.45224662610525	251.35911101722766
Gr22c	0.0	0.0	0.0	0.0	0.0	0.0
Gr2a	1.104505882154067	2.543895573023547	0.0	0.0	1.0599594064193991	4.368540699497272
Meltrin	1397.1999409248947	1035.3654982205835	1103.1745229506944	881.3524572848942	1076.9187569221097	1754.4731532365583
Ir47b	0.368168627384689	0.0	0.0	0.0	4.2398376256775965	0.0
Ir56e	0.0	0.0	0.0	0.0	1.0599594064193991	0.0
CR44212	0.0	0.0	0.0	0.0	0.0	0.0
CR44213	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
CR44214	0.0	0.0	0.0	0.0	1.0599594064193991	1.6802079613451046
CG44215	0.0	0.0	0.0	0.0	0.0	0.0
CR44216	1.840843136923445	0.0	1.8825503804619357	0.0	3.179878219258198	18.48228757479615
CR44217	0.368168627384689	0.0	0.0	0.0	1.0599594064193991	7.728956622187481
CR44218	3.3135176464622007	0.0	1.8825503804619357	9.086107807060765	8.479675251355193	12.097497321684754
CR44219	0.0	0.0	0.0	0.0	0.0	0.0
CR44220	0.368168627384689	2.543895573023547	1.8825503804619357	0.0	1.0599594064193991	2.6883327381521673
CR44221	13.622239213233492	2.543895573023547	11.295302282771614	4.5430539035303825	7.419715844935794	1.6802079613451046
CR44222	1.104505882154067	0.0	0.0	1.5143513011767942	2.1199188128387982	2.0162495536141254
Ir60f	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
CR44224	0.0	0.0	0.0	0.0	0.0	0.0
CR44225	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
CR44226	0.0	0.0	0.0	0.0	0.0	0.0
CG44227	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
CR44228	0.0	0.0	0.0	0.0	0.0	0.0
CR44229	0.0	0.0	0.0	0.0	0.0	0.0
CR44230	3.68168627384689	2.543895573023547	9.41275190230968	4.5430539035303825	3.179878219258198	8.064998214456502
CR44231	0.0	0.0	0.0	0.0	0.0	11.761455729415733
CR44232	0.0	0.0	1.8825503804619357	0.0	1.0599594064193991	1.6802079613451046
CR44233	0.0	2.543895573023547	0.0	0.0	0.0	1.3441663690760837
CR44234	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
CR44235	0.0	0.0	0.0	0.0	0.0	0.6720831845380418
CR44236	20.249274506157896	20.351164584188375	24.473154946005163	18.17221561412153	32.85874159900138	11.425414137146712
CR44237	0.0	2.543895573023547	0.0	0.0	0.0	0.0
CR44238	0.0	0.0	0.0	0.0	0.0	0.0
PIG-V	46.7574156778555	61.053493752565124	39.533557989700654	42.40183643295023	83.73679310713254	32.259992857826006
CR44241	0.736337254769378	0.0	0.0	0.0	0.0	0.0
CG44242	148.37195683602965	277.2846174595666	167.5469838611123	286.2123959224141	73.13719904293855	303.7815994111949
CG44243	0.0	0.0	0.0	0.0	0.0	0.0
CG44245	703.9384155595253	572.376503930298	803.8490124572465	575.4534944471818	1275.1311659225373	804.1475302997671
CG44247	4609.839383483691	3502.9442040534236	2580.976571613314	2151.8931989722246	5079.325475561761	2162.091604658881
CG44249	22.45828627046603	25.438955730235467	13.17785266323355	4.5430539035303825	18.019309909129788	18.14624598252713
CG44250	2.577180391692823	2.543895573023547	0.0	1.5143513011767942	0.0	12.433538913953775
CG44251	1.840843136923445	2.543895573023547	1.8825503804619357	1.5143513011767942	0.0	3.0243743304211885
CG44252	9.572384312001914	15.263373438141281	1.8825503804619357	7.571756505883971	5.299797032096996	1.3441663690760837
CG44253	0.0	0.0	0.0	0.0	0.0	0.3360415922690209
sud1	43.4438980313933	45.79012031442384	50.82886027247226	37.858782529419855	51.93801091455056	29.907701711942863
PIG-S	159.41701565757032	129.73867422420088	192.02013880711743	134.77726580473467	178.07318027845906	44.02144858724174
Glycogenin	642.822423413667	544.393652627039	786.9060590330892	626.9414386871928	523.6199467711832	109.2135174874318
Snp	100.1418666486354	96.66803177489477	114.83557320817808	107.51894238355239	77.37703666861614	151.89079970559746
Atf-2	74.73823135909187	63.597389325588665	62.12416255524388	36.34443122824306	75.25711785577734	78.6337325909509
Trpm	2765.6827289137836	2391.261838642134	1835.4866209503873	1726.3604833415452	2993.3253637283833	2388.247596255932
CR44256	0.0	0.0	0.0	0.0	1.0599594064193991	4.032499107228251
CG44257	6.99520392030909	10.175582292094187	3.7651007609238714	4.5430539035303825	1.0599594064193991	5.376665476304335
CR44258	0.0	0.0	0.0	1.5143513011767942	0.0	0.3360415922690209
CG44259	2.209011764308134	0.0	1.8825503804619357	0.0	1.0599594064193991	1.0081247768070627
CR44260	0.368168627384689	0.0	0.0	0.0	0.0	0.3360415922690209
CG44261	0.0	0.0	0.0	0.0	4.2398376256775965	5.376665476304335
CR44262	0.736337254769378	0.0	0.0	0.0	1.0599594064193991	0.0
CR44263	0.0	0.0	0.0	0.0	0.0	0.0
CR44264	1.104505882154067	0.0	0.0	0.0	0.0	0.0
CR44265	2.945349019077512	0.0	0.0	1.5143513011767942	2.1199188128387982	0.0
CR44266	0.0	0.0	0.0	0.0	0.0	0.6720831845380418
CR44267	6.627035292924401	7.631686719070641	1.8825503804619357	10.600459108237558	2.1199188128387982	0.6720831845380418
CR44268	1.472674509538756	5.087791146047094	3.7651007609238714	9.086107807060765	13.77947228345219	6.720831845380419
CR44269	0.0	0.0	0.0	0.0	0.0	0.0
CG44270	0.0	0.0	0.0	0.0	0.0	18.818329167065173
CG44271	0.368168627384689	2.543895573023547	0.0	0.0	0.0	0.3360415922690209
